file_id,talker_id,f0,f1,f2
w01oo,w01,229.10730152446845,487.988309901325,1350.5735767017422
w02oo,w02,228.96146040796972,520.1352247038332,1278.6245599959495
w03oo,w03,216.2489644004166,525.1143550604089,1110.0364416255195
w04oo,w04,235.60808265954503,534.199335802753,1331.3975434554145
w05oo,w05,243.05535038702595,530.7108374541838,1218.2009611052526
w06oo,w06,215.12798713764764,505.4626722303488,1108.7467310944885
w07oo,w07,181.40618062314235,569.2264385350926,1231.40887201142
w08oo,w08,254.92066351127625,549.2151522291304,1548.2113581649703
w09oo,w09,252.48887764355013,503.7529667159682,1216.1560164250166
w10oo,w10,239.72395094166723,496.40778035787525,1210.41604841472
w11oo,w11,203.81777411395453,554.7917298443249,1605.9116050675918
w12oo,w12,232.55501363970308,508.69446398146647,1339.9231526161025
w13oo,w13,246.9912772265475,546.5185227475303,1213.2760895280232
w14oo,w14,232.8366586730876,510.0010182839624,1173.0979626518983
w15oo,w15,250.94804048806745,496.6858836713934,1184.6039062640723
w16oo,w16,229.32114542621605,554.9200611462956,1155.4686085333042
w17oo,w17,241.665811882062,487.2479575733192,1199.3663304767972
w19oo,w19,254.42130504534128,519.5227148523583,1329.8603929085266
w20oo,w20,233.46971529442445,502.62465955649895,1066.1277791159378
w21oo,w21,242.95356254004224,491.6495285557285,1145.8439993552302
w22oo,w22,207.3079053940147,474.2138564211766,1087.718288530749
w23oo,w23,235.3297837743726,605.4396358886199,1312.5372425238068
w24oo,w24,265.52624670553314,551.8432897275516,1225.406760552628
w25oo,w25,231.69533810691792,565.815087917229,1146.7097469279602
w26oo,w26,211.83817392359325,502.2590341253231,1131.4189603076754
w27oo,w27,268.29259958908,578.3601887719733,1278.8984168718605
w28oo,w28,240.1217695301967,528.5053951365186,1404.5422580831157
w29oo,w29,286.39030779877,573.2753163926575,1094.4075547096477
w30oo,w30,251.9405160275849,545.2720445844201,1377.608111037002
w31oo,w31,233.3018073581976,472.5624434598397,1132.3612607243858
w32oo,w32,209.9136310280925,524.9410008942582,1117.245032481829
w33oo,w33,238.21886142616628,626.4025409026095,1406.640258374393
w34oo,w34,236.30081352778924,561.2951017054407,1327.3571289717586
w35oo,w35,236.0241906623501,531.2413723806764,1285.759069616471
w36oo,w36,214.70060707269803,472.1041677214464,1376.3819566474626
w37oo,w37,222.94080555297452,464.8790600582861,1159.337735700396
w38oo,w38,259.75155569637667,540.4357357035947,1189.8180488424732
w39oo,w39,187.60712509027297,469.4334303188758,1066.8860975888354
w40oo,w40,207.1904650114667,508.591366483666,982.8466512681072
w41oo,w41,225.3382022961884,469.7666066503363,1117.3162665340135
w42oo,w42,241.8863402718576,482.9023496773916,1445.076330313177
w44oo,w44,225.75576410059352,506.686766256965,1130.6208794238346
w45oo,w45,223.88997256658257,488.0034172061355,1097.766987892015
w46oo,w46,173.08712645006744,512.0441576200986,1349.5565272805254
w47oo,w47,243.16691678551032,498.0513431413991,1115.3818407474023
w48oo,w48,259.84668642957325,520.5354164414298,1082.0587592848158
w49oo,w49,252.25101563355528,515.9814793780848,1114.0466371378254
w50oo,w50,239.17598127573208,566.4394123533784,1203.055239032962
b01oo,b01,251.72718477849864,602.1528044972974,1598.0484282757277
b02oo,b02,292.3219491254472,603.2320133061124,2519.707266411274
b03oo,b03,202.87363392260625,612.8345459778205,1914.6510247675697
b04oo,b04,255.2945191853052,573.2822475718812,1912.797556428509
b05oo,b05,216.9962842147276,540.2182832376928,1606.8849102034262
b07oo,b07,302.13740743660435,883.962079759361,2271.868715330111
b08oo,b08,217.0978893751333,642.8089331318643,1853.1502302494328
b09oo,b09,236.28789646798316,748.6515741982626,1451.4834760860815
b10oo,b10,212.83347846968087,618.2290767055296,1789.291682760743
b11oo,b11,219.09498301584745,683.5923998748083,1618.064204734685
b12oo,b12,271.41745959168014,640.9240787705245,1805.952386229554
b13oo,b13,225.5982495678033,704.5970073928889,2605.3067511725094
b14oo,b14,223.706325608288,655.4415175021221,1506.1091280228088
b15oo,b15,287.3474202568008,589.9281409578268,1786.3705884398844
b16oo,b16,208.77800920960024,637.5661901399142,1572.02554096191
b17oo,b17,261.6873384908685,585.7199856647759,1848.296563737424
b18oo,b18,237.2342135404887,579.6207495702478,2035.2610491929288
b19oo,b19,252.001988791468,652.0281427541247,1630.5332977530838
b21oo,b21,219.9516206978257,578.8307222270112,1766.6426566011385
b22oo,b22,245.88214567108335,621.7089101658867,1971.7391581852569
b23oo,b23,278.1332585956369,582.1337329757898,1871.077560180996
b24oo,b24,245.24902108524637,560.045458826008,1903.830496580028
b25oo,b25,241.95588759980015,611.0186786480587,2417.1165127218246
b26oo,b26,228.02427608833503,609.4351406155135,1357.484640555777
b27oo,b27,215.8126305736104,634.5634428657344,1486.6372606440675
b28oo,b28,241.6260709167459,577.6331822146567,2417.766474610556
b29oo,b29,237.74564050661328,662.7260712335292,1739.1749121884045
g01oo,g01,247.7493711198541,601.308866348056,2386.011023553136
g02oo,g02,233.2667764433112,620.9548911789788,1511.9914362632635
g04oo,g04,279.5427278988357,636.2626700152334,2023.209082371322
g05oo,g05,229.239414585114,677.2892704947765,2084.94199709171
g06oo,g06,255.66314861735648,873.1027947559301,2392.394563222797
g07oo,g07,252.0255744414136,529.3376352862433,1767.0680423215242
g08oo,g08,274.3741221755582,717.7724908983608,2206.9485625477346
g09oo,g09,291.456337899569,612.0338466414426,1883.5839649305317
g10oo,g10,241.0515491931447,655.3204973477463,1552.1068199566348
g11oo,g11,219.42857504202937,622.6081902733553,1602.410372410951
g12oo,g12,260.0155594500751,606.4088042918473,1907.5258166311776
g13oo,g13,277.43680930438313,575.7917430938345,1767.8593334192765
g14oo,g14,246.8416200473509,505.6294889151526,2318.918381724101
g15oo,g15,237.97514083930736,706.5611879471038,1960.3520118997112
g17oo,g17,246.02823340027604,634.5177148719514,2077.8582475792223
g18oo,g18,216.18495494436328,702.7146193507042,1885.4173698302984
g19oo,g19,238.41062351996203,659.0850842164273,1529.8101325393925
g20oo,g20,245.7198724539328,580.2465727787538,1694.7378104751324
g21oo,g21,139.87175402467128,581.6038361827954,1616.7846373119153
m01uh,m01,170.5995670299506,665.1343074625054,1237.435100740337
m02uh,m02,100.34225051979786,665.8252832858844,1057.3918142946025
m03uh,m03,96.19536186322664,622.6735330859044,1090.9159129901332
m04uh,m04,131.7599929128493,665.9033405606816,1066.33632003033
m06uh,m06,122.09127123865323,636.8087275194881,1184.075795981499
m07uh,m07,93.1680431044878,641.4873051463072,1157.309708792643
m08uh,m08,133.95987874530147,634.9564129297216,1194.5949340676298
m09uh,m09,119.56549382794157,616.0488938264724,1392.4416796137468
m10uh,m10,158.58266650859863,644.6500636506366,1225.9298122619214
m11uh,m11,152.9880334521185,614.405847043662,1248.2540512966534
m13uh,m13,109.52566556988248,640.7852160928875,1151.582320535672
m14uh,m14,105.66096136879132,625.0171618669905,1127.8047821831094
m16uh,m16,148.81589432857828,587.1381011115112,1150.5596958936935
m17uh,m17,151.034479499598,681.3534577584596,1232.0520174103997
m18uh,m18,146.8354505950033,601.2669283400024,1166.3286395272023
m19uh,m19,153.7316415962994,657.9829771428768,1343.7036649620875
m20uh,m20,137.3730106549962,635.8167987911418,1231.3698423479093
m21uh,m21,119.32811760678764,593.9045885092331,1268.3052197395907
m22uh,m22,124.23051738253808,636.2766981540162,1197.9566306348845
m23uh,m23,112.5852431984015,612.9932821682443,1078.8934728071952
m24uh,m24,127.6147659897218,634.8448966332445,1263.7636325946537
m25uh,m25,113.22617481076924,594.761256008451,1207.6978829925465
m26uh,m26,116.09780717447607,598.851938672467,1242.6291907678085
m27uh,m27,106.1822054620491,655.5055085039148,1176.1198218146792
m28uh,m28,127.4000668211754,683.3563269307023,1219.250070337177
m29uh,m29,134.1464471611052,628.836377973561,1209.5794537955778
m30uh,m30,96.34688267187252,569.8514537523193,1145.83748048969
m31uh,m31,149.22647357389732,636.8902840915473,1244.2828036942478
m32uh,m32,147.2942876931943,654.67394150864,1129.5893226816593
m33uh,m33,135.7550336531325,586.4197784291583,1146.739487824506
m34uh,m34,119.61534434066397,584.4630890646733,1157.934152602981
m35uh,m35,109.99229398909875,559.1822823490057,1353.2195834443023
m36uh,m36,117.7268815089402,613.6256520694716,1319.843489843082
m37uh,m37,133.43002530753554,598.8743085937763,1102.6324283335316
m38uh,m38,139.64540689308822,598.0479415785953,1185.51961292769
m39uh,m39,146.4494877545301,605.7949156465819,1228.619726867278
m40uh,m40,139.2760622635006,623.2323959323473,1342.098879402782
m41uh,m41,147.88418011040898,643.3828269817134,1223.7987200443094
m42uh,m42,126.30212383796868,637.0049305477415,1257.2857885410715
m44uh,m44,107.74868943778031,654.9334811714273,1174.2538360157912
m45uh,m45,181.26294902321345,646.7637751729656,1080.8131021251752
m47uh,m47,124.53226056449915,571.9808011086518,1058.746543090045
m48uh,m48,116.97085663100658,597.5159198439742,1186.5222876175687
m49uh,m49,137.51036729100804,629.1223749296747,1211.5188607267492
m50uh,m50,120.16318360085737,613.8629415571445,1202.3261296430633
w01uh,w01,223.11842450109572,800.4852111570448,1496.4320571446592
w02uh,w02,231.62426434925075,824.0340678377914,1541.8746314499394
w03uh,w03,211.5961303547356,786.8325089298738,1311.8943108095934
w04uh,w04,217.73314725167597,737.8256147657883,1584.8552267307014
w05uh,w05,226.2509950868024,736.2180771219274,1318.6358397965182
w06uh,w06,229.6909481617177,810.3516699149769,1451.4635746005356
w07uh,w07,191.50942022722757,818.3431611961629,1287.561316841693
w08uh,w08,246.1906158454398,809.89698573016,1591.3498880048448
w09uh,w09,232.59011081914653,811.6481549334992,1367.1154977544268
w10uh,w10,218.2734617618597,695.4241942874212,1467.1929369789395
w11uh,w11,206.5808245460396,759.9480036732778,1595.9306943255422
w12uh,w12,247.1544093901948,820.0162363080783,1634.9515475418812
w13uh,w13,240.13066633902457,728.0019926496623,1322.0309972239124
w14uh,w14,224.18121629198623,761.9038970903629,1548.0708982688814
w15uh,w15,229.7808447813526,708.2638155171755,1330.3022926575638
w16uh,w16,199.6260927473568,810.8035474734495,1362.8505025437214
w17uh,w17,215.0542820837372,728.5943818598217,1274.1783248957695
w19uh,w19,235.4968589192557,852.9892526941446,1524.2208319715864
w20uh,w20,220.096147739699,673.0753558463637,1155.6292530525225
w21uh,w21,226.9448896065212,738.8992067631451,1355.2979887896936
w22uh,w22,187.9578868748558,783.7563177917245,1388.842061857172
w23uh,w23,215.3774947054593,698.9651273144071,1261.6476397100932
w24uh,w24,160.69192967891593,806.214631738236,1426.3201791780764
w25uh,w25,218.7257454459569,795.9840533957714,1248.5523633255298
w26uh,w26,215.059275609402,707.0381479382802,1391.1346224107838
w27uh,w27,248.43409127635303,817.6276757593841,1482.9486530897325
w28uh,w28,232.18430932080108,714.4390257322592,1584.812850528125
w29uh,w29,310.7883636791727,889.2151300324905,1591.8451275424525
w30uh,w30,235.04136139050385,831.054093718281,1532.7926560499811
w31uh,w31,212.3933682137484,731.1181939746945,1538.9933705212286
w32uh,w32,211.53074415918155,671.7016855859802,1147.0821338426042
w33uh,w33,242.63554281816488,845.6464057142508,1479.580225045407
w34uh,w34,234.02373030740955,862.48772083657,1425.8243444771765
w35uh,w35,208.16471268982397,729.2080461114567,1441.5502057361027
w36uh,w36,207.9685264955857,720.6518636615918,1294.7816364009077
w37uh,w37,212.57300744804056,800.1885293426257,1485.36391126485
w38uh,w38,229.20563918572293,812.8259720126346,1507.1808869628776
w39uh,w39,200.0611980382045,725.8348069797162,1309.8582524123876
w40uh,w40,196.8451359754996,721.8250072012438,1225.62498566134
w41uh,w41,214.7700703683478,792.2243723877384,1386.1397084736957
w42uh,w42,245.55918719382603,744.4711907925775,1339.267591348376
w44uh,w44,214.4882634840473,703.3128207462261,1223.5438051266606
w45uh,w45,202.7700676026764,784.5790685670015,1394.6939039534034
w46uh,w46,153.50267402112587,687.2751125924813,1259.7339075229772
w47uh,w47,218.03819454176144,730.3662649600623,1341.3473032931267
w48uh,w48,237.77476305611688,726.551460509373,1368.8744574477191
w49uh,w49,216.81122699726905,741.5653845746874,1337.2918255940947
w50uh,w50,213.7041290897004,796.5769205074835,1418.68546514198
b01uh,b01,241.23073865132068,747.3476566470357,1607.8718162652692
b02uh,b02,270.2118343445944,912.9606946246424,1957.4495421162308
b03uh,b03,212.7611635815665,889.9270063584208,1783.9511808606887
b04uh,b04,243.62962758733045,767.5395782320657,1724.1760154607405
b05uh,b05,224.5793283066861,731.5056315293881,2011.409195222632
b07uh,b07,288.0010423071016,903.4354573744192,1582.5115100447715
b08uh,b08,199.0584608306696,852.5403100474828,1469.0284547261208
b09uh,b09,240.066367243486,751.1023599891749,1432.4047571920423
b10uh,b10,210.81863169903025,730.0996332756076,1714.2462575676848
b11uh,b11,214.1846292798677,1090.7671836115956,1993.259769028208
b12uh,b12,257.2461384226196,813.5382433240268,1609.6420675026532
b13uh,b13,210.74023121415436,1125.0461526380134,2912.674928245394
b14uh,b14,220.5357342421276,779.6363728430031,1400.7989148894242
b15uh,b15,278.7222385795639,741.898508488908,1963.3863955384677
b16uh,b16,186.6984412095064,752.7711976435551,1429.877321277972
b17uh,b17,258.5987904231159,786.8674091377649,1398.675300674566
b18uh,b18,266.3552558273983,805.4628656443745,1488.212203201637
b19uh,b19,238.36755253411,819.14332212451,1810.407747471224
b21uh,b21,211.73127370204168,828.8296860110678,2509.1854968486987
b22uh,b22,261.40171382614227,869.4825195956079,1918.524513577935
b23uh,b23,281.212428217683,863.7515292675143,1502.5847699520448
b24uh,b24,214.96538188256196,799.9145460400924,1572.036163024327
b25uh,b25,224.169506394946,741.4257042173851,1508.8777964489025
b26uh,b26,223.7024779279919,706.4053645148,1614.935162565086
b27uh,b27,214.94874737948976,890.7454214026689,1577.460173358406
b28uh,b28,207.467130267234,742.9701156853147,1806.6197047576063
b29uh,b29,241.8497893670683,910.4569722104828,1431.1101040777107
g01uh,g01,249.2041054529757,885.6604672140271,1966.0374638513692
g02uh,g02,236.2267908942372,878.7099361967632,1603.538798133628
g04uh,g04,272.06161967496524,792.4496412678757,1664.1281271281273
g05uh,g05,224.23805559709743,894.961878815992,1740.5214956290238
g06uh,g06,242.1815634552424,918.7660689477937,1533.9706388466525
g07uh,g07,234.93476892382628,743.9978452622032,1740.6594851344637
g08uh,g08,241.03870035055263,786.2702092264715,1863.59007262163
g09uh,g09,264.02720313600344,779.5759552453878,1680.7274449198728
g10uh,g10,238.40102740441583,951.2372984966936,2009.4831675024489
g11uh,g11,228.6329680467969,735.2557959959299,1660.0163849742632
g12uh,g12,270.5127876107724,848.6232159833125,1854.272859868898
g13uh,g13,236.829075441849,774.5626191154499,1536.1892464555403
g14uh,g14,209.58740320607333,695.8589264460516,1660.1668443143512
g15uh,g15,253.7177828086733,884.1754001122779,1981.881674384707
g17uh,g17,262.9472872536692,910.2020406581884,2124.1460444945938
g18uh,g18,204.7354284990524,678.8145613133464,1794.8781998343225
g19uh,g19,228.60457444559967,902.69132269791,1727.8374476160998
g20uh,g20,255.85195803236007,890.0584075453386,1381.3496648568755
g21uh,g21,236.17461424694187,813.0687538592458,2037.1576805698528
m01uw,m01,184.5757261361352,374.2291930974464,927.5019365458576
m02uw,m02,110.612607477894,341.8313755231859,957.1879482740076
m03uw,m03,101.04149340922751,401.2550831204196,1012.3989818301897
m04uw,m04,144.12373667157672,404.3536533793539,1224.919258019298
m06uw,m06,118.326594983274,374.856232023385,957.6452096827292
m07uw,m07,111.66967294014802,345.2315831591821,1013.9142890132174
m08uw,m08,128.53174827817173,396.3209871043629,1096.8156783716831
m09uw,m09,163.223968158065,403.2876138062488,1287.8156594321592
m10uw,m10,156.07734921902983,363.0160033766167,1138.5419565968982
m11uw,m11,159.85248753967352,347.292264476329,944.0471315114738
m13uw,m13,116.58793231156132,379.73722945276006,799.585497925081
m14uw,m14,115.32925155891289,396.1669295068557,1132.0278816776272
m16uw,m16,147.9090890601995,393.33099324347376,982.213492392418
m17uw,m17,171.64123114403404,352.9858930014326,891.0998066478547
m18uw,m18,145.06717614213142,417.9170791949741,1049.840923169614
m19uw,m19,164.04332746739152,471.54138126176025,1192.7230193814833
m20uw,m20,155.5006958735201,383.74493894754426,926.4744390731156
m21uw,m21,114.505860126662,371.3512950202504,1011.9305101498176
m22uw,m22,124.11597368501324,394.0757711711232,1099.0276158631534
m23uw,m23,130.75107512933317,395.0485813118608,929.5054388449798
m24uw,m24,144.3193762377515,431.6979261131818,1113.4219122809377
m25uw,m25,121.00619628194752,376.9871837442576,1001.2360232321164
m26uw,m26,124.64260212985114,386.32589591176816,972.4021701719124
m27uw,m27,120.88198442721044,372.12746071701065,977.226908008196
m28uw,m28,193.542906173606,405.95345287734335,953.1670942930638
m29uw,m29,141.81587251468576,405.88832594052536,965.0469047732648
m30uw,m30,109.89777804978846,335.3807363856321,883.3903340174274
m31uw,m31,193.3596134097653,385.691586744086,1066.332230538076
m32uw,m32,164.80579601601974,424.0202894213953,833.7833428630854
m33uw,m33,158.00519857215906,380.5844809587777,942.5866231599364
m34uw,m34,131.58316652518818,393.7790215870269,1027.4626815426773
m35uw,m35,114.90406505662212,360.7096624034009,1156.0484037482847
m36uw,m36,123.58312826896524,411.5650522075109,995.6229875580444
m37uw,m37,144.02458503353847,422.10802740601815,857.2977923792026
m38uw,m38,152.70482665015953,398.5127096920593,1086.841221123171
m39uw,m39,193.43168066906168,386.1799843292182,945.1137450766156
m40uw,m40,148.31023809066394,345.6808674637461,938.2174456191646
m41uw,m41,149.43456230978586,442.4675404841072,1128.1223895059045
m42uw,m42,149.4605932967948,441.86953816531,1113.078924047257
m44uw,m44,112.01443083959384,373.58610912054405,1014.1419266179116
m45uw,m45,215.41658695612705,428.2879145493914,852.8369918607084
m47uw,m47,146.31487117120753,415.4542808415837,1206.980014124473
m48uw,m48,129.68945424283143,386.88324447508194,899.3481983174624
m49uw,m49,187.77238331821613,380.385392484853,887.2787191175137
m50uw,m50,129.35557987491654,403.585294484176,1009.8701479549948
w01uw,w01,259.878158090122,497.74339507966687,1055.938361817878
w02uw,w02,218.27408025799795,435.8372875827724,1438.8100280757528
w03uw,w03,213.70541630350613,426.8968432884394,871.0979236292037
w04uw,w04,217.1544571390324,433.9552283635064,1392.351936003636
w05uw,w05,249.224853374028,473.78874311393935,997.0309041025542
w06uw,w06,218.52181498681287,437.662723421442,1096.17609430801
w07uw,w07,205.646374085707,411.993177711979,1019.1606594123182
w08uw,w08,259.97990741522153,514.7106331652043,1525.129108036301
w09uw,w09,261.8247609174055,489.7991825609523,1070.0201062416045
w10uw,w10,240.34732155337625,480.2673411448352,1133.6262594045927
w11uw,w11,234.4140317899723,467.9993024949746,1626.5007694109247
w12uw,w12,242.47781923779013,478.6867693683559,995.6041732412788
w13uw,w13,232.0663033788809,460.4842402624754,1162.8428038266711
w14uw,w14,241.01107613122625,477.7141745488368,1158.0976448529177
w15uw,w15,270.6319475250364,467.46340980462793,865.6670719967727
w16uw,w16,226.42351054100536,452.1677102667202,1143.193829786355
w17uw,w17,218.2039681225296,437.65491822415646,951.946142571391
w19uw,w19,258.26300812567194,515.4090523957294,1029.781787113854
w20uw,w20,170.45446354932227,397.8000339463334,912.9946148561584
w21uw,w21,244.57044987376324,479.4573609192513,1244.860436227631
w22uw,w22,199.954618325334,403.3161074506641,1005.5086300065104
w23uw,w23,210.7092423004401,428.4901198075777,1033.9547496183802
w24uw,w24,269.8933989187997,532.1553915811442,1075.153659586563
w25uw,w25,229.0280801582888,460.79651901444174,1374.4989938493234
w26uw,w26,229.2195005231576,442.1698245184923,994.4059909082656
w27uw,w27,259.1927587386596,510.2075542563431,1049.4106545150607
w28uw,w28,260.79970912794613,521.4940796398681,1093.4442784681492
w29uw,w29,297.804017095263,476.881687112971,965.0278622849136
w30uw,w30,270.0035037421162,527.528072865244,1078.1141012664543
w31uw,w31,242.88025946982617,485.2060565970624,1126.036142867899
w32uw,w32,236.6233011569928,463.6578081060826,1153.2245818951
w33uw,w33,272.22014165235976,526.4368965329788,1094.9946034368093
w34uw,w34,241.10594445073443,479.5781512085684,965.748588863328
w35uw,w35,231.1163651444844,463.05506334829033,1470.3674051666658
w36uw,w36,220.12412200258848,444.5235991208334,1605.779975295847
w37uw,w37,220.95200033630255,439.2258640692094,1165.3625050077617
w38uw,w38,256.23158464284984,511.9347327995927,1066.715157467606
w39uw,w39,208.5134654616513,417.9018120071341,886.5631155718722
w40uw,w40,222.1772940488679,440.9578932773208,1067.4587242519788
w41uw,w41,236.6443218202798,457.0959969475949,962.3240819476456
w42uw,w42,254.6678772318443,465.5800889480054,967.1802607433992
w44uw,w44,254.00689249296155,451.517981897122,996.4928782423608
w45uw,w45,204.91717287383872,412.0382842429392,1007.4413348576207
w46uw,w46,169.86564545122582,366.7805824278024,1295.6147312106114
w47uw,w47,239.11351241036,477.2044935461117,992.1625886423512
w48uw,w48,233.9286762194457,469.2992630432418,1093.734322971059
w49uw,w49,239.55246626793624,427.2915565562547,961.350519425417
w50uw,w50,264.26266792528,487.9980090543714,1328.2250189160093
b01uw,b01,250.35201136504176,547.4364900372833,1708.6895297411218
b02uw,b02,288.50501827641625,615.258104436698,2632.663560279402
b03uw,b03,203.4955605269356,531.3666142669723,2476.3574847435943
b04uw,b04,259.5115336417466,559.3341780015355,3397.730473458764
b05uw,b05,241.8493526279703,507.8884329572028,2462.3124755944377
b07uw,b07,321.8919048394384,750.61047685637,2037.9149303856425
b08uw,b08,227.1362804895797,470.1305960597888,1663.5438703614875
b09uw,b09,256.14036245382005,528.8645696414148,1652.979402673496
b10uw,b10,217.0786792997612,503.0608926877546,2291.8883734033607
b11uw,b11,205.319227093296,482.0954730178803,2464.9439246557213
b12uw,b12,258.228704515757,514.5662580944106,1519.3872581831092
b13uw,b13,206.8017894550871,486.3423662959008,2696.199783406488
b14uw,b14,207.7480857428803,450.2874031136045,2287.1250780819078
b15uw,b15,277.82459283319434,579.366215685674,1731.7564524666734
b16uw,b16,245.8225785150674,518.6680134650317,2530.2967030970917
b17uw,b17,258.4456401511321,525.3492708732905,1729.7503445750935
b18uw,b18,275.7790760290653,632.3053897907585,2673.3563056806997
b19uw,b19,280.4597336233895,573.1141031249057,1131.236994063108
b21uw,b21,258.65614241411646,570.1388023464687,3182.8854776557946
b22uw,b22,266.0132501346509,528.2753587095348,2648.310338501131
b23uw,b23,281.68081761878875,562.583705439151,1825.9939655473847
b24uw,b24,224.7111263208517,461.88513157904833,1965.975298470356
b25uw,b25,218.3960391370586,443.3347905587436,2092.8681401658573
b26uw,b26,223.81434895183597,482.3508017339734,2871.1124587861204
b27uw,b27,252.45415422493036,528.6754331510791,2876.1786132210964
b28uw,b28,216.5847949936324,445.3307556170955,2091.7460048618705
b29uw,b29,246.10478542473416,498.2488606423969,1832.1478353242223
g01uw,g01,254.3733218280024,571.5170030576572,2382.970772276205
g02uw,g02,212.5546097335242,440.3794193614293,1111.828067861524
g04uw,g04,285.79572588253006,541.438262282348,1994.667728705614
g05uw,g05,219.56243474959896,453.0381264439312,1825.0267739914443
g06uw,g06,255.6756608056012,623.5115429307276,1695.7586949761387
g07uw,g07,257.6254134565373,562.6453699941503,2379.023250305648
g08uw,g08,269.9288144030433,528.4992028880721,1821.970441663293
g09uw,g09,301.4559468028612,639.2368349344715,1647.8812722285045
g10uw,g10,234.7436529552344,485.4608162051202,1546.757682418803
g11uw,g11,237.71204318569764,488.37722665638,2302.96213305193
g12uw,g12,277.1507064425033,639.7592735967468,2306.120618313009
g13uw,g13,274.7470376316616,545.9833293070767,3384.574057351433
g14uw,g14,239.03762636992755,519.0905704320608,1272.0812538463572
g15uw,g15,244.35918169534145,526.5861331949909,2282.843081642142
g17uw,g17,245.0856697091912,535.782061321377,2525.4166774972423
g18uw,g18,227.5009942843377,506.9865491838984,1958.80469969736
g19uw,g19,245.4192773314099,500.49078767272175,1415.4119584785233
g20uw,g20,253.2461840440843,508.3568312576987,1948.164814329519
g21uw,g21,226.1128894886957,461.379859978933,1619.5539328138675
