File,group,f1,f2,vowel
w12uw,women,482.26085248016915,1003.0377859695517,uw
w13uw,women,513.7421889222919,1297.3330141981216,uw
w14uw,women,457.0490131596722,1108.0001681391502,uw
w15uw,women,476.8786104863529,883.1025097988828,uw
w16uw,women,434.39778075460947,1098.2669734170656,uw
w17uw,women,454.54150138704796,988.6762626585878,uw
w19uw,women,516.1985464837854,1031.3591878776456,uw
w20uw,women,407.48049322323914,935.212328367821,uw
w21uw,women,493.90320224981144,1282.3675386443251,uw
w22uw,women,380.8409198687755,949.4756706053821,uw
w23uw,women,422.7254295098143,1020.044443084059,uw
w24uw,women,533.0016637119536,1076.8634469773147,uw
w25uw,women,452.9694228278775,1351.1517345075981,uw
w26uw,women,450.0327248184916,1012.0890500648877,uw
w27uw,women,579.7292823678487,1192.4050919589595,uw
w28uw,women,514.0147703472518,1077.7620142350584,uw
w29uw,women,486.93581726136574,985.3736125756794,uw
w30uw,women,563.9949637757011,1152.641830390649,uw
w31uw,women,493.35588752999763,1144.9497653669866,uw
w32uw,women,433.64555271135237,1078.5771370031596,uw
w33uw,women,539.420113350334,1121.9998389054508,uw
w34uw,women,495.20401802752366,997.2151158352989,uw
w35uw,women,484.527341081213,1538.5496577585748,uw
w36uw,women,440.94229130749255,1592.842996509103,uw
w37uw,women,429.0413363958249,1138.340720425636,uw
w38uw,women,500.5253361355881,1042.9414699654953,uw
w39uw,women,428.34276156935476,908.7132008489687,uw
w40uw,women,464.3344190190603,1124.0479739879563,uw
w41uw,women,448.20603586155596,943.6080492153494,uw
w42uw,women,527.5716741799844,1095.9594740126715,uw
w44uw,women,476.7074884665509,1052.0857115497047,uw
w45uw,women,451.0109527204578,1102.7302404167106,uw
w46uw,women,365.84975493176614,1292.3266786967683,uw
w47uw,women,478.3206215000993,994.4831460031077,uw
w48uw,women,508.89739442968005,1186.020501180707,uw
w49uw,women,425.1220058717167,956.4693120963744,uw
w50uw,women,524.3811192182721,1427.2519745368181,uw
b01uw,children,445.58697411407564,1390.7910983535205,uw
b02uw,children,457.0422650064442,1955.6646355624316,uw
b03uw,children,412.8255146585814,1923.9137831950293,uw
b04uw,children,447.53242658242334,2718.5797390265548,uw
b05uw,children,386.74429358827695,1874.9891455937461,uw
b07uw,children,661.174029196657,1795.0940830538518,uw
b08uw,children,349.32438463334825,1236.0744943958118,uw
b09uw,children,390.694836737044,1221.126456429282,uw
b10uw,children,406.05032924532395,1849.919248625819,uw
b11uw,children,393.91415716597095,2014.074727696368,uw
b12uw,children,387.96576587811506,1145.567226792989,uw
b13uw,children,384.796233210434,2133.2452044829174,uw
b14uw,children,329.87492387393235,1675.5192479414848,uw
b15uw,children,446.43226921188983,1334.4098117320477,uw
b16uw,children,395.2701304044464,1928.3061261354567,uw
b17uw,children,432.2772070767186,1423.303865350294,uw
b18uw,children,577.5103907991873,2441.685726180564,uw
b19uw,children,444.6240984058685,877.6179574472185,uw
b21uw,children,439.5323154668987,2453.755152433684,uw
b22uw,children,413.9537772482494,2075.201975398037,uw
b23uw,children,458.7028980526204,1488.8250685635537,uw
b24uw,children,356.1913657507476,1516.0986546598647,uw
b25uw,children,329.23510773705937,1554.2332392604408,uw
b26uw,children,372.1640447403377,2215.2442200262635,uw
b27uw,children,426.06891399739254,2317.9633880347965,uw
b28uw,children,325.8677856899184,1530.6210726127179,uw
b29uw,children,390.5722313862377,1436.2021166479637,uw
g01uw,children,461.14301844314474,1922.7605284009019,uw
g02uw,children,370.05825797274855,934.2878887361524,uw
g04uw,children,447.73730762156725,1649.4718247018777,uw
g05uw,children,367.7907197619699,1481.6146183101691,uw
g06uw,children,491.76806882639767,1337.4571619063624,uw
g07uw,children,484.8995806554829,2050.2921341996403,uw
g08uw,children,405.95310000157735,1399.4998381503708,uw
g09uw,children,521.6082520090351,1344.6479034857996,uw
g10uw,children,409.7945519181535,1305.6725697197262,uw
g11uw,children,368.6823016920471,1738.535979116421,uw
g12uw,children,516.8996967491028,1863.2524724045036,uw
g13uw,children,427.7398866317304,2651.577888697697,uw
g14uw,children,406.0086939207468,994.9632643207925,uw
g15uw,children,413.18624248121927,1791.2347014437796,uw
g17uw,children,431.227276142848,2032.5961497796907,uw
g18uw,children,394.51142502435147,1524.243265755156,uw
g19uw,children,398.53402611107595,1127.0733454280391,uw
g20uw,children,414.5195782038662,1588.554352873675,uw
g21uw,children,361.6310085200862,1269.411547575773,uw
