File,Start,End,Center1,Center2,group,steady_start,steady_end,f0,f1,f2,f3,f4
g17oa,80.0,342.0,96.0,114.2,children,80.0,148.3,272.2919082977317,857.7900678821645,1837.5696634103795,4004.1333489088943,4967.518846098091
g18oa,187.0,487.0,286.0,234.2,children,210.6,309.6,185.2727221697437,616.01435950958,2031.7813314590924,3889.216000852236,5524.255034023608
g19oa,101.0,323.0,179.0,192.0,children,148.9,222.1,233.8050993795528,696.9501825881694,1279.5280505563383,3427.4038240216732,5264.237063399245
g20oa,93.0,410.0,250.6,226.6,children,186.3,290.9,215.41463725970524,618.3700999920164,1237.660587124037,3885.8139891658707,4924.375054555254
g21oa,95.0,341.0,168.0,121.0,children,103.9,185.1,227.28346782227055,631.3345967518351,1103.8360190991848,4036.8244338088502,5316.080328679436
m01oo,179.7,434.6,258.0,266.0,men,219.9,304.1,167.83452047177423,473.6300670763384,1025.0426216957942,2515.3944017759504,3387.897507745208
m02oo,161.0,335.0,208.0,190.0,men,170.3,227.7,107.62546614336577,442.0037680020867,992.4126810462948,2405.0229424024174,3029.8210447246106
m03oo,120.0,395.0,172.0,187.0,men,134.1,224.9,98.45762922231569,481.5493915648829,1058.1366306281725,2479.9663740091833,2950.5494817986155
m04oo,84.0,294.0,128.0,120.0,men,89.4,158.6,135.87903963263565,516.8564506780998,1071.360562658095,2472.4091118825854,3307.3919475258
m06oo,51.0,198.0,86.0,93.0,men,65.2,113.8,117.37827101857452,480.9619306873682,1174.291772390287,2511.8967382842648,3592.18749762516
m07oo,100.0,297.0,145.0,149.0,men,114.5,179.5,93.50237186626798,457.1307851400487,1180.881754519563,2426.4742881529787,3288.907904649545
m08oo,93.0,334.0,151.0,163.0,men,117.2,196.8,136.0214915146065,478.433713746725,1164.2294575915712,2538.6368613167074,3424.383784318625
m09oo,251.0,489.0,274.0,280.0,men,251.0,316.3,122.55007981226694,465.59602281985696,1230.2992982801209,2580.0625182033,3323.0935119981236
m10oo,148.0,344.0,193.0,196.0,men,162.2,226.8,158.7108005326615,482.17702843267256,1107.1002345802772,2521.205828286358,3252.465179992261
m11oo,85.0,360.0,168.0,175.0,men,126.1,216.9,149.67200686807814,465.94830318165305,1230.69194753898,2166.1334759564843,3394.4951671370377
m13oo,83.0,291.0,155.0,131.0,men,108.7,177.3,112.8394887477021,457.1046364148084,1036.8356268135772,2542.11091974444,3233.659885925147
m14oo,92.0,295.0,132.0,121.0,men,93.0,160.0,117.34957171627721,460.0619982493348,1275.0030564118974,2265.2237724338943,3296.9729350167004
m16oo,63.0,213.0,88.0,92.0,men,65.2,114.7,146.8627881812489,448.838289830318,1169.3887543466603,2456.0741196932045,3164.283073038797
m17oo,115.0,293.0,182.0,176.0,men,149.6,208.4,147.75409303194377,445.78011908965345,971.3294337773264,2200.826730345078,3617.9865093519984
m18oo,68.0,234.0,112.0,122.0,men,89.6,144.4,157.089785961264,473.5350472951192,1120.0685233151992,2583.1219490915078,3283.1772697046727
m19oo,113.0,335.0,134.0,150.0,men,113.0,178.6,162.87572614199237,498.79826843926963,1145.2953021599444,2682.8811771253777,3531.5543064425947
m20oo,96.0,333.0,128.0,134.0,men,96.0,170.1,142.73247402915908,453.46048768990465,1221.4572320053298,2411.0690604669094,3395.6318234631403
m21oo,72.0,219.0,87.0,96.0,men,72.0,115.8,124.19123363997446,455.0543050881828,1125.632377998581,2253.634793279399,3228.9665112100256
m22oo,142.0,315.0,192.0,199.0,men,167.0,224.0,123.34540231422777,473.1661994128114,1205.2696495025875,2551.095249024385,3863.112996255664
m23oo,118.0,322.0,167.0,167.0,men,133.3,200.7,120.61166966481657,504.2701260949533,1044.941191891124,2407.5879036988213,3301.7953050661768
m24oo,93.0,303.0,124.0,140.0,men,97.4,166.7,130.9143520509354,516.2419599210377,1355.0608483728483,2479.2759929989875,3723.580890121742
m25oo,56.0,272.0,97.0,99.0,men,62.4,133.6,110.63399094719594,511.54433165584953,1206.6376038304843,2319.005064474698,3698.5136213513433
m26oo,83.0,291.0,119.0,104.0,men,83.0,145.8,118.51652457217642,494.21023160907606,1175.069840622172,2406.7520996724716,3159.30041717234
m27oo,126.0,299.0,139.0,146.0,men,126.0,171.0,112.63480086273503,495.3415622132108,1072.1894675837789,2300.973819190719,3298.4828155954774
m28oo,125.0,271.0,144.0,144.0,men,125.0,168.1,136.86956232089025,454.7420652206818,1009.8064434496512,2564.463486427611,3447.2601632648148
m29oo,133.0,321.0,180.0,224.0,men,171.0,233.0,124.24641993098543,490.3501687958772,1276.825960507425,2358.0533108492314,3434.5670030429505
m30oo,140.0,331.0,168.0,169.0,men,140.0,200.0,108.21776208451509,430.15143805663683,1094.4485209899992,2495.9894230193954,3413.0927544216997
m31oo,110.0,221.0,136.0,144.0,men,121.7,158.3,153.69763503768868,465.51616849709376,1078.1403256899239,2453.651615639701,3570.6276789978238
m32oo,64.0,198.0,94.0,86.0,men,67.9,112.1,158.1651569265887,501.57360452581844,1080.862365776352,2417.7440415652472,3678.620601948289
m33oo,70.0,250.0,110.0,105.0,men,77.8,137.2,138.56660298049047,482.780599458732,1100.4631992302498,2410.1751145560297,3290.769226562361
m34oo,143.0,303.0,163.0,169.0,men,143.0,192.4,125.35765333207455,496.63799579723354,1094.7276086641093,2466.884948848451,3147.3387271854417
m35oo,75.0,305.0,176.0,209.0,men,154.6,230.4,105.28693731017566,475.8597326391274,1364.5198878439473,2441.229780002489,3117.174433152638
m36oo,81.0,266.0,123.0,112.0,men,87.0,148.0,120.07766025253491,499.07994458122886,1118.9884464455433,2402.943680355152,3394.6370016141805
m37oo,66.0,225.0,75.0,88.0,men,66.0,107.7,132.04031459061676,505.42021596410893,1232.1982688070018,2243.831919067209,3175.832774477324
m38oo,74.0,227.0,90.0,98.0,men,74.0,119.2,145.89701326887413,439.5635678893503,1188.1061275746595,2341.654033032539,3569.0427142970707
m39oo,82.0,278.0,155.0,120.0,men,105.2,169.8,149.66335965996183,488.8199571141142,1075.6536806021875,2399.8472919466703,3198.5237299355017
m40oo,112.0,280.0,127.0,147.0,men,112.0,164.7,140.94723177742463,435.9101210238805,1249.567338882905,2546.4800246378077,4128.962742633291
m41oo,91.0,267.0,120.0,102.0,men,91.0,140.0,153.6862345683011,484.3059480560017,1129.4297914145254,2371.429780919272,3319.133999506693
m42oo,104.0,331.0,155.0,152.0,men,116.0,191.0,126.70481276221861,519.3299837005288,1205.3392861112593,2402.3253398574075,3584.4369816980566
m44oo,72.0,292.0,88.0,96.0,men,72.0,128.3,110.20437537825964,428.9720432139665,1018.0900961710919,2515.9223298449347,3104.8141529783447
m45oo,115.0,301.0,176.0,189.0,men,151.8,213.2,189.11500861812004,494.53751252773225,1082.885054496565,2553.5031884541636,3755.7827484698632
m47oo,82.0,301.0,161.0,169.0,men,128.9,201.1,138.69747198246384,484.9694075052783,1136.8665584577316,2318.203033978716,3177.3792762744033
m48oo,88.0,255.0,149.0,156.0,men,124.9,180.1,134.18808687349468,449.31543948089666,1155.787357482868,2327.5014317994955,4123.08235443566
m49oo,73.0,251.0,102.0,104.0,men,73.6,132.4,171.4123753207624,444.6884091991099,990.3873687537931,2531.8319736074322,3258.016021497455
m50oo,141.0,346.0,188.0,196.0,men,158.2,225.8,120.96485189702483,491.30459490070643,1150.1344144535167,2450.036806961693,3662.75357368428
w01oo,147.0,385.0,203.0,187.0,women,155.7,234.3,229.10730152446845,487.988309901325,1350.5735767017422,2925.280917986459,4502.583395407464
w02oo,204.0,594.0,324.0,327.0,women,261.1,389.9,228.96146040796975,520.1352247038332,1278.6245599959495,2851.4131448779076,4017.873575422941
w03oo,88.0,353.0,136.0,163.0,women,105.8,193.2,216.2489644004166,525.1143550604089,1110.0364416255197,2850.252936289711,3474.734493216378
w04oo,188.0,467.0,216.0,248.0,women,188.0,278.0,235.60808265954506,534.199335802753,1331.3975434554143,2977.234406764106,4364.775635119832
w05oo,139.0,408.0,190.0,197.0,women,149.1,237.9,243.05535038702595,530.7108374541838,1218.2009611052526,2547.3973235006197,4769.872382435577
w06oo,142.0,425.0,187.0,192.0,women,142.8,236.2,215.12798713764764,505.46267223034874,1108.7467310944883,2653.242157355785,3887.4044308502284
w07oo,135.0,362.0,208.0,232.0,women,182.5,257.5,181.40618062314235,569.2264385350926,1231.40887201142,2676.6273214123494,3968.361808364275
w08oo,97.0,307.0,143.0,142.0,women,107.8,177.1,254.92066351127622,549.2151522291304,1548.2113581649703,2854.235762939122,4090.08612227388
w09oo,79.0,288.0,114.0,116.0,women,80.5,149.5,252.48887764355013,503.7529667159682,1216.1560164250166,2665.587500688545,3938.482870049942
w10oo,80.0,333.0,117.0,111.0,women,80.0,155.7,239.72395094166723,496.40778035787525,1210.4160484147199,2640.3330631403965,4206.876018235871
w11oo,74.0,406.0,168.0,166.0,women,112.2,221.8,203.81777411395453,554.7917298443249,1605.9116050675918,2743.546164397181,3627.167522662677
w12oo,128.0,417.0,183.0,160.0,women,128.0,219.2,232.55501363970308,508.69446398146647,1339.9231526161025,2932.014766736526,4361.544143372019
w13oo,71.0,298.0,96.0,105.0,women,71.0,138.0,246.9912772265475,546.5185227475303,1213.2760895280232,2493.8975605856504,4010.7762942141712
w14oo,116.0,343.0,149.0,141.0,women,116.0,182.5,232.83665867308756,510.00101828396237,1173.0979626518983,2889.7556993743187,4489.7217589697375
w15oo,143.0,383.0,174.0,187.0,women,143.0,220.1,250.94804048806742,496.6858836713934,1184.6039062640725,2664.949402150696,4145.861660695777
w16oo,143.0,416.0,199.0,168.0,women,143.0,228.5,229.32114542621605,554.9200611462956,1155.4686085333042,2870.7233601271346,4496.379655696252
w17oo,131.0,333.0,163.0,156.0,women,131.0,192.8,241.665811882062,487.2479575733192,1199.3663304767972,2780.471744951708,3831.7455146703664
w19oo,117.0,449.0,185.0,200.0,women,137.7,247.3,254.42130504534126,519.5227148523583,1329.8603929085266,2763.0104576666786,4105.75520243156
w20oo,184.0,485.0,211.0,251.0,women,184.0,280.7,233.46971529442445,502.62465955649895,1066.1277791159378,2657.0154177934082,3893.23504266159
w21oo,170.0,540.0,233.0,226.0,women,170.0,290.6,242.95356254004224,491.6495285557285,1145.8439993552302,2637.260449963889,3882.6528225494226
w22oo,79.0,349.0,99.0,121.0,women,79.0,154.5,207.3079053940147,474.2138564211766,1087.718288530749,2994.8661676838165,4056.869747503016
w23oo,77.0,285.0,91.0,110.0,women,77.0,134.8,235.3297837743726,605.4396358886199,1312.5372425238068,2521.916452037696,4093.686890937072
w24oo,142.0,387.0,176.0,192.0,women,143.6,224.4,265.52624670553314,551.8432897275516,1225.406760552628,3233.0238319937,4331.45342787681
w25oo,125.0,456.0,160.0,184.0,women,125.0,226.6,231.69533810691792,565.815087917229,1146.7097469279602,3243.6324864622443,4132.583088967177
w26oo,152.0,323.0,217.0,195.0,women,177.8,234.2,211.83817392359325,502.2590341253231,1131.4189603076754,2815.509122511275,3951.8194527534756
w27oo,112.0,279.0,128.0,144.0,women,112.0,163.6,268.29259958908,578.3601887719733,1278.8984168718605,2774.384134855323,4124.134378963415
w28oo,66.0,247.0,127.0,133.0,women,100.1,159.9,240.1217695301967,528.5053951365186,1404.5422580831157,3059.8039024342033,4099.18180405078
w29oo,103.0,308.0,155.0,147.0,women,117.2,184.8,286.39030779877,573.2753163926575,1094.4075547096475,2826.3828050879797,4077.6900090352733
w30oo,96.0,312.0,144.0,175.0,women,123.9,195.1,251.9405160275849,545.2720445844201,1377.608111037002,2833.1362317386333,4249.958025415157
w31oo,131.0,376.0,160.0,176.0,women,131.0,208.4,233.30180735819758,472.5624434598397,1132.3612607243858,2693.5019899501754,3956.172094354252
w32oo,100.0,283.0,148.0,128.0,women,107.8,168.2,209.9136310280925,524.9410008942582,1117.245032481829,2736.3158240566604,4021.3887986958644
w33oo,128.0,315.0,142.0,168.0,women,128.0,185.9,238.21886142616628,626.4025409026095,1406.640258374393,3292.865246346739,4360.547629531826
w34oo,155.0,342.0,181.0,197.0,women,158.1,219.9,236.30081352778924,561.2951017054407,1327.3571289717586,2762.0098523328847,3997.230091615354
w35oo,187.0,390.0,236.0,263.0,women,216.0,283.0,236.02419066235012,531.2413723806764,1285.759069616471,2787.1355825372143,3779.2308634218357
w36oo,164.0,492.0,216.0,248.0,women,177.9,286.1,214.70060707269803,472.10416772144634,1376.3819566474626,2719.3095744086354,3969.3065713486562
w37oo,120.0,453.0,143.0,172.0,women,120.0,212.4,222.94080555297455,464.8790600582861,1159.337735700396,2892.063107297197,4108.076792515236
w38oo,82.0,333.0,112.0,120.0,women,82.0,157.4,259.75155569637667,540.4357357035947,1189.8180488424732,2886.25556273697,4066.2039757400044
w39oo,149.0,385.0,240.0,217.0,women,189.6,267.4,187.60712509027297,469.4334303188758,1066.8860975888354,2732.87743799309,4259.7924554890515
w40oo,186.0,419.0,232.0,256.0,women,205.6,282.4,207.1904650114667,508.591366483666,982.8466512681073,2802.8430392402724,3684.1617739128596
w41oo,147.0,364.0,164.0,177.0,women,147.0,206.3,225.3382022961884,469.7666066503363,1117.3162665340135,2982.033074726336,4107.238149236561
w42oo,84.0,330.0,105.0,128.0,women,84.0,157.1,241.8863402718576,482.90234967739156,1445.076330313177,2707.720079802099,3590.270063633043
w44oo,138.0,380.0,202.0,220.0,women,171.1,250.9,225.75576410059352,506.68676625696503,1130.6208794238346,2512.605928618994,3647.9014514756636
w45oo,103.0,342.0,120.0,137.0,women,103.0,167.9,223.88997256658257,488.0034172061355,1097.766987892015,2726.5704110422753,3991.2728944922806
w46oo,101.0,366.0,112.0,172.0,women,101.0,185.7,173.08712645006744,512.0441576200986,1349.5565272805254,2862.3362289002507,4192.542441978916
w47oo,83.0,314.0,109.0,119.0,women,83.0,152.1,243.16691678551032,498.0513431413991,1115.3818407474023,2658.5707235126715,3861.3510694972315
w48oo,93.0,332.0,120.0,145.0,women,93.1,171.9,259.84668642957325,520.5354164414298,1082.0587592848158,2721.723911961529,3687.7358258579197
w49oo,95.0,312.0,101.0,120.0,women,95.0,146.3,252.25101563355528,515.9814793780848,1114.0466371378254,3197.0115137042426,3854.3474703112843
w50oo,78.0,351.0,128.0,152.0,women,95.0,185.0,239.17598127573206,566.4394123533784,1203.055239032962,2850.087860029219,4571.895954576758
b01oo,81.0,265.0,145.0,127.0,children,105.6,166.4,251.72718477849864,602.1528044972974,1598.0484282757277,3471.5098105342686,4879.51911596676
b02oo,124.0,377.0,162.0,204.0,children,141.3,224.7,292.3219491254472,603.2320133061124,2519.707266411274,4034.4405590197266,5385.772066042364
b03oo,114.0,361.0,218.0,220.0,children,178.2,259.8,202.87363392260622,612.8345459778205,1914.6510247675699,3380.0882503280855,4506.852699102859
b04oo,131.0,474.0,191.0,194.0,children,135.9,249.1,255.29451918530518,573.2822475718812,1912.797556428509,3492.466833878137,5215.699169118144
b05oo,75.0,272.0,136.0,120.0,children,95.5,160.5,216.9962842147276,540.2182832376928,1606.8849102034262,4142.671888723615,5069.465504650222
b07oo,92.0,373.0,255.0,226.0,children,194.1,286.9,302.13740743660435,883.962079759361,2271.868715330111,3872.1900109729613,4880.343534025227
b08oo,202.0,402.0,233.0,244.0,children,205.5,271.5,217.0978893751333,642.8089331318643,1853.1502302494332,3923.374491632411,4975.617241595747
b09oo,223.0,445.0,298.0,288.0,children,256.4,329.6,236.28789646798313,748.6515741982626,1451.4834760860817,3963.1360224312816,5612.963486537146
b10oo,153.0,412.0,258.0,261.0,children,216.8,302.2,212.83347846968087,618.2290767055296,1789.291682760743,3494.7848026511947,4814.0299302282965
b11oo,94.0,365.0,177.0,158.0,children,122.8,212.2,219.09498301584742,683.5923998748083,1618.064204734685,3469.1016396086816,4761.048700916475
b12oo,138.0,463.0,196.0,192.0,children,140.4,247.6,271.41745959168014,640.9240787705245,1805.952386229554,3715.5733384675605,5243.387607197612
b13oo,133.0,377.0,177.0,161.0,children,133.0,209.3,225.59824956780332,704.5970073928889,2605.3067511725094,3207.125874491855,4661.821277416211
b14oo,93.0,272.0,104.0,114.0,children,93.0,138.5,223.70632560828798,655.4415175021221,1506.1091280228088,3628.8300988484616,5019.562671947288
b15oo,139.0,468.0,258.0,208.0,children,178.7,287.3,287.3474202568008,589.9281409578268,1786.3705884398844,3598.9284402106,5148.174253938692
b16oo,106.0,367.0,160.0,179.0,children,126.4,212.6,208.77800920960024,637.5661901399142,1572.02554096191,3667.9416063724275,5191.424431930509
b17oo,84.0,331.0,104.0,120.0,children,84.0,152.8,261.6873384908685,585.7199856647759,1848.2965637374239,3658.3697593538964,5070.392866625176
b18oo,114.0,303.0,160.0,167.0,children,132.3,194.7,237.2342135404887,579.6207495702478,2035.2610491929286,3430.2051438608732,4832.701538252749
b19oo,58.0,352.0,96.0,112.0,children,58.0,152.5,252.001988791468,652.0281427541247,1630.5332977530838,3120.4592327141618,5243.748555134225
b21oo,72.0,342.0,183.0,195.0,children,144.4,233.6,219.95162069782566,578.8307222270112,1766.6426566011385,3285.412569277325,4876.9461171272815
b22oo,120.0,352.0,161.0,175.7,children,130.1,206.6,245.88214567108338,621.7089101658867,1971.7391581852567,4091.169222010848,5049.405718768693
b23oo,118.0,324.0,150.0,155.5,children,118.8,186.7,278.1332585956369,582.1337329757898,1871.0775601809958,3469.830753840357,4590.770230367627
b24oo,87.0,256.0,107.0,109.4,children,87.0,136.1,245.24902108524634,560.045458826008,1903.8304965800278,4292.998784094908,5109.453158376102
b25oo,153.0,407.0,194.0,183.4,children,153.0,230.6,241.95588759980018,611.0186786480587,2417.1165127218246,4225.179512144105,5313.572452499783
b26oo,101.0,404.0,128.0,138.2,children,101.0,183.1,228.02427608833506,609.4351406155135,1357.484640555777,4092.8395161660624,5264.852792854332
b27oo,87.0,261.0,123.0,112.3,children,88.9,146.4,215.81263057361042,634.5634428657344,1486.6372606440675,3569.9327042899754,5074.0258941636275
b28oo,169.0,382.0,210.0,197.8,children,169.0,239.0,241.6260709167459,577.6331822146567,2417.7664746105556,4061.544369931132,5104.901381768347
b29oo,114.0,335.0,172.0,154.6,children,126.8,199.8,237.74564050661328,662.7260712335292,1739.1749121884045,4118.221919282616,5337.436858580724
g01oo,141.0,365.0,174.0,192.0,children,146.0,220.0,247.74937111985406,601.308866348056,2386.0110235531356,3435.103959180289,4781.3551002680215
g02oo,88.0,294.0,135.0,149.0,children,108.0,176.0,233.26677644331122,620.9548911789788,1511.9914362632637,3478.434831591595,4811.5474029116385
g04oo,216.0,583.0,331.0,312.0,children,260.9,382.1,279.5427278988357,636.2626700152334,2023.209082371322,3929.9020486907666,5519.339547285316
g05oo,117.0,492.0,168.0,184.0,children,117.0,237.9,229.23941458511402,677.2892704947765,2084.94199709171,4175.49074309745,5413.271606882888
g06oo,164.0,398.0,200.0,203.0,children,164.0,240.1,255.66314861735646,873.1027947559301,2392.394563222797,4419.595870169875,5840.661888475476
g07oo,82.0,268.0,104.0,134.0,children,88.3,149.7,252.02557444141362,529.3376352862433,1767.0680423215242,3662.448355949895,4422.75894108342
g08oo,147.0,439.0,189.0,245.0,children,168.8,265.2,274.3741221755582,717.7724908983608,2206.9485625477346,3729.5146952647287,5301.87365674004
g09oo,78.0,362.0,121.0,161.0,children,94.1,187.9,291.456337899569,612.0338466414426,1883.5839649305315,3554.021607523203,5202.0408427087705
g10oo,135.0,403.0,174.0,172.0,children,135.0,217.2,241.0515491931447,655.3204973477463,1552.1068199566348,3911.3015680792346,4471.646509842187
g11oo,96.0,406.0,203.0,210.0,children,155.3,257.6,219.42857504202937,622.6081902733553,1602.410372410951,3678.487385954979,5412.804224388654
g12oo,98.0,312.0,160.0,168.0,children,128.7,199.3,260.0155594500751,606.4088042918473,1907.5258166311778,3855.8783569815555,5084.2088450397905
g13oo,108.0,377.0,168.0,192.0,children,135.6,224.4,277.43680930438313,575.7917430938345,1767.8593334192765,3880.7494039437556,5181.883331509565
g14oo,99.0,413.0,127.0,168.0,children,99.0,199.3,246.8416200473509,505.6294889151526,2318.918381724101,3730.113307578412,4854.9564362301135
g15oo,164.0,462.0,235.0,220.0,children,178.3,276.7,237.97514083930736,706.5611879471038,1960.3520118997112,3965.3181659132524,5303.231960850533
g17oo,104.0,292.0,153.0,139.2,children,115.1,177.1,246.02823340027604,634.5177148719514,2077.8582475792223,3746.1892636716425,5234.477187208999
g18oo,104.0,315.0,151.0,135.4,children,108.4,178.0,216.18495494436328,702.7146193507042,1885.4173698302986,4087.426628841908,5355.415991517256
g19oo,100.0,255.0,124.0,124.8,children,100.0,150.0,238.41062351996203,659.0850842164273,1529.8101325393923,3656.612008986609,4989.910739749774
g20oo,107.0,348.0,145.9,145.9,children,107.0,185.7,245.71987245393277,580.2465727787538,1694.7378104751324,4068.4518263945783,5327.872187781414
g21oo,85.0,264.0,107.5,126.7,children,87.6,146.6,139.87175402467128,581.6038361827954,1616.7846373119153,4008.3140705310884,5179.14554936538
m01uh,169.1,461.0,231.0,281.0,men,207.8,304.2,170.5995670299506,665.1343074625054,1237.435100740337,2548.623680657534,3045.085318975519
m02uh,152.0,325.0,183.0,196.0,men,161.0,218.0,100.34225051979786,665.8252832858844,1057.3918142946025,2672.2689008441725,3517.341005673485
m03uh,172.0,469.0,264.0,287.0,men,226.5,324.5,96.19536186322664,622.6735330859044,1090.9159129901332,2582.2188495814307,3730.3304933829045
m04uh,91.0,302.0,120.0,128.0,men,91.0,158.8,131.7599929128493,665.9033405606816,1066.33632003033,2674.1203882828518,3582.8555516006913
m06uh,66.0,235.0,91.0,120.0,men,77.6,133.4,122.09127123865325,636.8087275194881,1184.075795981499,2654.6765614005503,3486.9940143489207
m07uh,87.0,272.0,118.0,127.0,men,92.0,153.0,93.16804310448781,641.4873051463072,1157.309708792643,2516.2979294856314,3787.278575981901
m08uh,98.0,340.0,128.0,144.0,men,98.0,175.9,133.95987874530147,634.9564129297216,1194.5949340676298,2603.736953725628,3607.42437874182
m09uh,102.0,305.0,120.0,130.0,men,102.0,158.5,119.56549382794155,616.0488938264724,1392.4416796137468,2684.934529410158,3516.6062865540694
m10uh,102.0,285.0,120.0,139.0,men,102.0,159.7,158.58266650859863,644.6500636506366,1225.9298122619214,2650.415873078262,3467.9154232926617
m11uh,75.0,370.0,204.0,189.0,men,147.8,245.2,152.9880334521185,614.405847043662,1248.2540512966534,2421.8144925687075,3624.2276392215645
m13uh,76.0,248.0,106.0,90.0,men,76.0,126.4,109.52566556988249,640.7852160928875,1151.5823205356721,2721.5182038669986,3296.724252832953
m14uh,109.0,336.0,140.0,145.0,men,109.0,180.0,105.66096136879133,625.0171618669905,1127.8047821831094,2555.5766711711385,3390.9806922796975
m16uh,66.0,212.0,94.0,94.0,men,69.9,118.1,148.81589432857828,587.1381011115112,1150.5596958936935,2591.254160552181,3283.6467455620477
m17uh,98.0,274.0,133.0,145.0,men,110.0,168.0,151.034479499598,681.3534577584596,1232.0520174103995,2232.980710869204,4367.12328960061
m18uh,77.0,270.0,128.0,144.0,men,104.2,167.8,146.8354505950033,601.2669283400024,1166.3286395272025,2511.4799897221415,3541.6382347531076
m19uh,131.0,314.0,164.0,168.0,men,135.8,196.2,153.7316415962994,657.9829771428768,1343.7036649620877,2731.836340471507,3613.9114229462216
m20uh,83.0,272.0,113.0,119.0,men,84.8,147.2,137.3730106549962,635.8167987911418,1231.3698423479093,2557.2786723637173,3600.5320268623486
m21uh,109.0,248.0,135.0,153.0,men,121.1,166.9,119.32811760678763,593.9045885092331,1268.3052197395907,2294.304499593749,3155.348153005675
m22uh,199.0,425.0,235.0,243.0,men,201.7,276.3,124.23051738253808,636.2766981540162,1197.9566306348843,2611.533240075759,3816.7884952510212
m23uh,99.0,301.0,160.0,171.0,men,132.2,198.8,112.5852431984015,612.9932821682443,1078.8934728071952,2672.6119995135655,3926.3417714481234
m24uh,108.0,309.0,174.0,195.0,men,151.3,217.7,127.61476598972179,634.8448966332445,1263.7636325946535,2605.164299768414,3772.8566745376097
m25uh,85.0,297.0,115.0,125.0,men,85.0,155.0,113.22617481076925,594.761256008451,1207.6978829925465,2280.8083367126364,3753.408124752213
m26uh,105.0,335.0,165.0,184.0,men,136.5,212.4,116.09780717447607,598.851938672467,1242.6291907678085,2348.5047683495754,3185.6240192453624
m27uh,110.0,276.0,123.0,126.0,men,110.0,151.9,106.1822054620491,655.5055085039148,1176.1198218146792,2530.3494478863304,3534.530095438803
m28uh,120.0,288.0,144.0,152.0,men,120.3,175.7,127.4000668211754,683.3563269307023,1219.250070337177,2796.1851737743114,3587.2058460644203
m29uh,121.0,266.0,152.0,168.0,men,136.1,183.9,134.14644716110521,628.836377973561,1209.5794537955778,2424.378769671069,3680.0658315101196
m30uh,115.0,314.0,180.0,173.0,men,143.7,209.3,96.34688267187252,569.8514537523193,1145.83748048969,2519.0940379419494,3606.897052219568
m31uh,124.0,252.0,139.0,144.0,men,124.0,162.6,149.22647357389732,636.8902840915473,1244.2828036942478,2433.0905265495117,3498.70789893097
m32uh,111.0,254.0,147.0,154.0,men,126.9,174.1,147.2942876931943,654.67394150864,1129.5893226816593,2456.6527197490495,3057.7548680150026
m33uh,71.0,275.0,110.0,130.0,men,86.3,153.7,135.7550336531325,586.4197784291583,1146.739487824506,2478.0843242180003,3445.5023098535444
m34uh,78.0,255.0,98.0,135.0,men,87.3,145.7,119.61534434066397,584.4630890646733,1157.934152602981,2680.246015807983,3921.2763573689645
m35uh,80.0,299.0,139.0,151.0,men,108.9,181.1,109.99229398909877,559.1822823490057,1353.2195834443023,2468.429147858841,3249.7077840723396
m36uh,115.0,286.0,158.0,142.0,men,121.8,178.2,117.72688150894021,613.6256520694716,1319.8434898430821,2538.8548816168354,3168.2783636602776
m37uh,82.0,251.0,100.0,113.0,men,82.0,134.4,133.43002530753554,598.8743085937763,1102.6324283335316,2280.2257191445356,3308.843628306789
m38uh,65.0,220.0,88.0,104.0,men,70.4,121.6,139.64540689308822,598.0479415785953,1185.5196129276899,2425.3963565600147,3487.55139036342
m39uh,66.0,259.0,94.0,86.0,men,66.0,121.8,146.4494877545301,605.7949156465819,1228.6197268672781,2538.9200966860485,3384.746938585649
m40uh,79.0,280.0,112.0,128.0,men,86.8,153.2,139.2760622635006,623.2323959323473,1342.098879402782,2614.9483614175456,4127.519460803872
m41uh,101.0,282.0,123.0,145.0,men,104.1,163.9,147.88418011040898,643.3828269817134,1223.7987200443094,2636.6815928109804,3704.726298358046
m42uh,144.0,386.0,178.0,170.0,men,144.0,213.9,126.30212383796868,637.0049305477415,1257.2857885410715,2318.4147468303267,3457.407005142162
m44uh,96.0,304.0,125.0,147.0,men,101.7,170.3,107.74868943778033,654.9334811714273,1174.2538360157912,2604.0130008396527,2784.730418279709
m45uh,134.0,328.0,174.0,178.0,men,144.0,208.0,181.26294902321342,646.7637751729656,1080.8131021251752,2733.6925105557557,3557.2300722999103
m47uh,109.0,307.0,144.0,179.0,men,128.8,194.2,124.53226056449917,571.9808011086518,1058.746543090045,2445.0809755376745,3417.716239229142
m48uh,81.0,269.0,154.0,156.0,men,124.0,186.0,116.97085663100658,597.5159198439742,1186.5222876175687,2497.691176681597,3705.1704603985454
m49uh,78.0,244.0,83.0,89.0,men,78.0,113.4,137.51036729100804,629.1223749296747,1211.5188607267492,2695.4836596034047,3492.7780211647696
m50uh,82.0,258.0,114.0,110.0,men,83.0,141.0,120.16318360085737,613.8629415571445,1202.3261296430633,2354.6302920479534,3450.6931250348584
w01uh,58.0,304.0,81.0,91.0,women,58.0,126.6,223.11842450109575,800.4852111570448,1496.4320571446592,3009.8477787452566,4268.257187265792
w02uh,180.0,525.0,216.0,248.0,women,180.0,288.9,231.62426434925075,824.0340678377914,1541.8746314499394,2930.832080735417,4256.103365787413
w03uh,88.0,294.0,101.0,109.0,women,88.0,139.0,211.59613035473558,786.8325089298738,1311.8943108095934,2858.8757162771963,3611.3190194489503
