file_id,talker_id,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12
b07oo,b07,-271.9621,111.31969,-77.8878,17.320389,-75.602325,-7.2246523,-28.854465,-52.69098,-10.3063,-3.4046187,24.693165,-0.3818793,-23.425995
b08oo,b08,-295.74637,180.011,10.159346,36.074043,-58.34201,11.050742,-20.659311,-11.135539,-4.1335454,-39.287533,21.430716,10.035904,-2.2678876
b09oo,b09,-251.72913,137.41055,-16.605703,24.350386,-86.43317,27.266333,-32.776096,-14.839804,-30.190426,1.6083326,10.506456,-14.022722,14.299401
b10oo,b10,-266.09238,174.40817,-39.505943,9.9269705,-34.4002,-17.73528,-32.386787,-49.510414,-18.85474,-10.437645,6.7862225,2.2398372,-20.23482
b11oo,b11,-232.63791,148.43675,-58.318916,32.264423,-62.815308,-1.99516,-33.575596,-46.506184,-10.857556,-12.470609,15.421515,-16.018085,-17.781094
b12oo,b12,-278.06458,141.04323,-33.883713,8.532962,-58.90917,-9.109376,-56.823734,-25.650251,-10.317666,-17.051033,15.341294,-30.79349,-8.736474
b13oo,b13,-308.30188,172.90796,-44.883892,43.728027,-37.616558,-21.267796,-29.582512,-34.39701,-9.76746,-14.213661,24.087286,-8.701195,-15.222569
b14oo,b14,-318.013,171.5462,-6.93451,24.147123,-54.953747,0.3273529,-15.996061,-31.701122,-27.653397,-13.506053,-1.3576386,3.5061994,-2.9326189
b15oo,b15,-354.89767,138.79654,-5.0765758,21.367668,-67.362625,-19.376738,-20.016222,-58.168674,-20.774714,-7.690839,15.309509,4.2190523,-8.50375
b16oo,b16,-266.85272,165.73103,-19.309797,15.181602,-69.07959,-0.7208478,-28.870829,-30.929056,-16.219755,-21.451735,23.686262,-9.397491,-6.4080353
b17oo,b17,-363.57526,164.97513,-24.995657,14.918275,-48.809696,-18.685307,-7.2594886,-38.268257,-27.833403,-24.61784,4.879887,-4.331065,-10.217949
b18oo,b18,-257.96268,170.1677,-21.383408,21.528362,-37.967842,-14.732661,-35.047832,-30.858091,-18.429806,-7.28827,16.526999,-13.547821,-6.4756584
b19oo,b19,-290.72565,166.60797,-24.24102,27.929882,-53.099804,-13.280695,-41.46804,-26.847845,-6.7674494,-10.283957,13.895007,-25.934296,-15.868344
b21oo,b21,-254.51239,162.7341,-47.235764,52.725193,-48.163918,-11.013357,-26.75596,-50.28269,-19.529198,-12.259096,20.031158,-18.14433,-14.214779
b22oo,b22,-273.2334,165.2977,-32.23861,46.902313,-28.261528,0.11800909,-37.975517,-36.034412,5.6274843,-0.96148324,11.035158,-3.6250334,-11.194378
b23oo,b23,-336.62604,153.292,-22.300032,23.24993,-47.069103,-15.506696,-27.318903,-40.79791,-4.6763606,-7.820798,3.7370014,-7.5188165,-5.2446337
b24oo,b24,-276.69458,172.80424,-17.246817,30.795233,-55.363598,8.415152,-22.293972,-39.894722,-20.781666,-35.87373,-1.6095457,13.092537,-13.806244
b25oo,b25,-300.76114,168.35371,-15.96009,16.387672,-60.069397,-11.689627,-16.861738,-44.796303,-22.298815,-24.530098,6.9269447,8.090048,-9.830362
b26oo,b26,-317.82724,177.56732,-5.9625607,22.794638,-67.687706,12.383818,-20.26708,-41.66837,-19.276014,-17.490917,4.7754664,-1.8156229,3.9629564
b27oo,b27,-289.06912,187.45586,-19.793032,-2.0971067,-44.700825,-4.7660527,-25.470762,-41.725506,-17.647518,-9.92596,18.759274,-1.5494151,-15.706037
b28oo,b28,-298.79694,158.7771,-4.3159256,18.87067,-41.433563,-1.4841335,-16.270533,-26.99784,-22.701841,-36.83979,-0.42646188,4.1779585,-12.839565
b29oo,b29,-266.57794,141.90588,-36.402218,28.243374,-61.98623,11.176764,-49.867466,-34.751335,-0.975261,-10.151025,25.635872,-24.115442,-13.102669
g01oo,g01,-258.2481,147.34941,-19.250978,35.034767,-42.899864,-15.921342,-27.014956,-35.288254,-36.60463,0.82855946,-2.9060447,-9.88661,-8.928191
g02oo,g02,-273.91623,178.21907,-22.914524,17.582476,-39.195465,-0.8680944,-14.9904,-39.43162,-11.824495,3.289128,13.361878,-1.6944877,-7.498011
g04oo,g04,-246.17424,132.5374,-40.895718,32.136497,-61.637966,2.0122185,-46.223186,-32.900578,-9.797772,-6.2358937,7.288487,-23.663116,-2.6634538
g05oo,g05,-345.1436,177.7315,-25.124489,19.666225,-43.882385,6.956441,-22.353743,-36.627773,-20.432594,-16.629942,3.0878332,-14.355406,-13.384676
g06oo,g06,-306.33392,152.15244,-31.753048,-0.52568865,-54.217995,-1.7124484,-25.039,-22.079659,-38.324226,-17.58868,12.365548,-11.347334,-4.1247745
g07oo,g07,-287.8105,168.81323,-28.291834,20.156712,-18.611292,-22.150768,-34.844,-56.741436,-12.642028,-2.287422,-11.354873,-7.13509,-9.4946165
g08oo,g08,-259.16757,154.53789,-46.216534,17.60404,-58.850048,-11.504691,-34.20411,-29.51153,-11.514279,-10.520099,4.1159544,-13.987715,-21.378136
g09oo,g09,-263.20145,135.23888,-21.49599,24.662931,-59.552544,10.9231205,-55.250893,-21.380808,1.557685,-5.317728,28.927658,-28.147457,9.7437935
g10oo,g10,-315.94458,178.22084,-22.25672,6.0154495,-49.414803,-16.43447,-27.10698,-44.408478,-7.166186,-12.753873,4.9621506,-6.579541,-18.276646
g11oo,g11,-262.84064,154.21751,-23.383106,20.591295,-65.05808,-4.107132,-39.49401,-38.297577,-21.764107,-7.0758224,24.22062,-21.693775,1.2269701
g12oo,g12,-253.07492,109.82228,-44.480408,40.727165,-57.607315,0.6533441,-62.144047,-27.781023,5.885215,-13.068126,9.814451,-25.286522,10.098484
g13oo,g13,-280.59903,144.61078,-14.099362,17.667841,-53.093716,-2.778269,-38.086876,-33.01561,-7.2142367,-7.371755,16.284025,-11.145042,2.1314178
g14oo,g14,-314.37054,148.02794,4.728738,41.396023,-43.058643,-10.226174,-22.103973,-46.6751,-24.1521,-23.671629,0.72326064,-5.261824,-16.243774
g15oo,g15,-265.00632,142.64542,-46.077568,34.053,-58.689423,8.128734,-44.255585,-38.60222,-20.026423,10.282213,10.042826,-15.088776,2.2697914
g17oo,g17,-233.43869,128.9487,-35.791866,35.069977,-58.202026,-10.010123,-49.182995,-32.98024,2.9709074,-4.716378,2.3978734,-24.657867,6.699727
g18oo,g18,-298.1929,179.2845,-23.37028,17.470634,-45.2656,2.79036,-37.706177,-61.07682,-5.8278275,-1.990966,-9.407221,-20.05417,0.44394797
g19oo,g19,-269.27322,170.89662,-27.35523,10.532443,-55.689953,5.367708,-28.63491,-37.360043,-0.99667424,-0.5614492,10.901248,-18.471445,-3.1904488
g20oo,g20,-290.86014,168.80455,-19.997284,18.28664,-64.46544,8.392544,-32.521606,-47.074017,-10.0829,-16.318172,1.182415,-16.32811,-2.2322934
g21oo,g21,-280.98874,185.65515,-23.366003,14.878563,-62.721527,13.502543,-50.180737,-49.94431,-9.957223,-7.2680955,14.872902,-25.430456,1.3483256
m01uh,m01,-209.31474,179.91861,-67.583694,17.762272,-48.226723,-20.325272,-23.714409,15.996257,-34.668736,-10.796087,16.789715,-15.805923,9.067527
m02uh,m02,-259.8372,187.19606,-44.527966,36.1133,-68.88453,-29.543707,4.0669885,10.800151,-18.512373,4.925499,-1.9136802,2.916137,4.446138
m03uh,m03,-256.96503,206.81612,-30.91872,8.111072,-80.094666,-1.9598274,-26.344158,11.981607,-3.4097137,-31.726557,19.060263,-5.845723,8.448866
m04uh,m04,-275.79044,185.3231,-20.357822,22.35708,-75.62694,-5.365432,-2.0824852,4.03893,-17.397434,-10.52024,11.849882,-4.922066,0.6166766
m06uh,m06,-210.94672,170.05673,-58.38499,26.937546,-65.976295,-21.639933,-9.038073,-5.5726647,-10.54376,-15.646592,10.757061,5.991037,8.666818
m07uh,m07,-209.68376,176.54,-21.19671,21.243193,-66.12377,0.7083991,-16.286743,0.3819076,-7.6913323,-2.3865514,3.230736,11.468818,2.9825766
m08uh,m08,-260.91052,184.9559,-57.00981,24.84431,-58.962013,-16.88086,0.20106673,-10.623514,-24.734936,-12.26583,3.1315086,2.6730819,-1.3847146
m09uh,m09,-252.45216,190.0721,-34.846294,7.0534663,-52.43983,1.1480001,-40.097855,1.6176153,-31.962076,-16.308952,37.10814,-22.09582,5.482344
m10uh,m10,-237.50099,198.90784,-66.19919,27.860209,-46.40951,-30.386343,-0.87388706,-2.1284237,-30.300802,-0.18734276,-0.6288869,5.295235,1.9057721
m11uh,m11,-241.27664,200.89316,-47.178444,9.046796,-45.140865,-8.69783,-25.779049,-0.3287714,-25.248804,-16.32616,12.685496,1.9031632,19.508934
m13uh,m13,-273.89996,218.30334,-40.685894,6.4769225,-35.95778,-29.905329,7.651219,9.785156,-27.741755,-9.61649,11.415825,-1.7396129,1.4557108
m14uh,m14,-266.78015,194.4104,-27.044317,16.592566,-57.513317,-13.263426,-17.868504,16.827095,-13.341951,-22.839134,25.463186,-9.221785,13.800133
m16uh,m16,-266.26535,208.4316,-55.833576,13.674459,-30.964245,-40.86974,-0.20461884,2.7729607,-38.353264,-14.111198,5.223502,-3.194018,17.519379
m17uh,m17,-228.76949,192.5293,-37.49631,-1.0503956,-67.44048,29.7577,-47.086166,-1.9682465,4.3743863,-29.837984,15.0561285,-3.8688288,4.5152307
m18uh,m18,-255.40335,183.27354,-7.1279597,4.9296446,-54.850838,-13.69232,-20.428434,2.0156114,-34.978535,1.5402919,7.055485,-1.4482918,21.839382
m19uh,m19,-233.76933,179.47057,-28.912552,6.271892,-54.95352,7.521666,-34.9546,5.419514,-26.354654,-9.591329,30.466034,-9.484917,7.601201
m20uh,m20,-248.43489,206.59505,-45.735344,-0.81734264,-44.803375,-10.511962,-32.06861,11.100209,-19.065863,-16.79937,27.409945,-10.637183,13.753363
m21uh,m21,-228.87936,180.20763,-56.98662,18.296947,-39.529808,-27.836288,-24.038502,-12.272607,-33.77643,-9.536514,16.50806,-3.670176,26.395294
m22uh,m22,-279.29913,216.18277,-33.570904,2.0160894,-45.929222,-19.64589,-11.897178,2.9450026,-18.41676,-17.713125,12.1118355,9.655361,-3.6042988
m23uh,m23,-254.7864,200.7832,-31.150335,12.736493,-75.4713,-19.15897,-12.20192,0.7242808,-24.792322,-10.341408,-3.4995563,1.2065405,4.8585863
m24uh,m24,-260.31778,195.06375,-34.690144,-4.0747514,-48.554512,-15.806047,-25.4139,-5.069579,-30.1631,-9.794515,16.923183,-0.8143856,9.732964
m25uh,m25,-261.91296,206.23836,-25.571844,-7.437087,-49.169525,6.4937196,-30.048574,-8.556735,-15.613153,-18.653095,10.472807,-1.8560485,21.656391
m26uh,m26,-266.51663,218.34433,-47.063816,-9.353491,-19.27604,-42.876637,-23.794456,-1.9948103,-34.59835,-6.8086658,13.155255,6.5706453,8.604794
m27uh,m27,-277.80475,178.41837,-34.12461,18.997393,-69.58594,4.920116,-27.060602,13.650281,-6.904628,-12.5416355,24.58273,-6.4549103,4.0428133
m28uh,m28,-263.21112,208.11421,-42.175278,4.358694,-56.01916,-20.437313,2.5200086,-2.3451254,-21.877037,-3.956711,20.40243,3.3496008,-7.697834
m29uh,m29,-261.7834,201.13826,-31.272089,-2.7361088,-38.912193,-0.41581687,-18.896235,-0.9546534,-10.841316,-26.447168,20.50949,3.7100403,8.385782
m30uh,m30,-206.73882,192.99382,-53.23512,39.472565,-46.842777,-29.070631,3.999124,-8.356672,-25.642149,-8.924893,-8.64665,15.321253,11.818176
m31uh,m31,-273.60242,204.49838,-40.904026,13.138363,-42.4408,1.1061319,-18.293264,-8.239644,-5.013375,-22.435421,23.567488,1.3865012,-0.5625223
m32uh,m32,-254.63431,185.86974,-25.921978,-8.621693,-63.138966,-3.195236,-31.309622,6.2900863,-11.21113,-27.498852,25.98228,6.705953,10.213014
m33uh,m33,-232.0196,193.5785,-40.27115,1.1310247,-37.804867,-30.218225,-11.47792,-2.2966695,-36.725655,-7.4532743,-2.3725624,7.1176076,13.816133
m34uh,m34,-242.73431,190.88542,0.5562766,7.2319865,-70.55386,1.2921065,-14.307453,-7.161508,-14.337906,-19.933214,13.79778,9.410057,8.053815
m35uh,m35,-193.01288,165.90393,-63.41784,25.834719,-36.45748,-12.399145,-35.763123,2.954927,-54.246384,-9.93396,25.228128,-12.429781,25.946087
m36uh,m36,-260.39755,203.85411,-59.727097,7.605785,-29.015495,-20.922844,-24.050814,8.026088,-39.485092,-7.672388,24.195505,-14.805705,12.258977
m37uh,m37,-255.96419,200.27446,-39.493767,2.24249,-45.57451,-22.642408,-24.623476,-3.9992905,-24.139956,-17.021599,6.9273343,-14.722859,20.682714
m38uh,m38,-295.63913,205.57654,-55.912853,-4.3226104,-53.079025,-24.947958,-26.17102,-3.336774,-25.82923,-22.719904,7.057074,0.5625468,25.069956
m39uh,m39,-285.66238,200.09215,-35.795425,15.508739,-49.191742,-22.952383,-17.481363,-9.379259,-23.948807,-16.14667,20.779945,-0.30378127,4.124669
m40uh,m40,-227.17212,165.92201,-23.581814,17.168112,-60.47507,19.12982,-40.85907,-8.425565,-21.022661,-19.970306,29.412685,7.5936637,-0.966671
m41uh,m41,-252.00832,203.1949,-79.13195,30.010529,-63.983875,-25.532076,-0.67698795,-18.419,-11.770335,-20.472704,8.178367,6.1868033,-3.646471
m42uh,m42,-245.16318,182.97574,-41.884262,5.292878,-35.137516,-1.7778962,-22.507713,-2.1429677,-13.333526,-11.482026,23.207127,11.120691,19.804306
m44uh,m44,-264.00415,205.94876,-63.40517,10.004369,-37.408543,-28.300802,-6.306934,15.6710825,-26.945623,-9.189783,23.1557,-1.8178278,12.208541
m45uh,m45,-273.8967,199.28189,-32.32059,4.269319,-65.67241,-34.169994,-8.952682,9.353955,-30.827932,-16.478422,11.4211445,-4.9708953,4.157119
m47uh,m47,-237.99913,165.01941,-29.390581,7.967338,-66.155815,-31.939737,-25.738636,3.2440202,-33.14409,-29.080978,3.0476038,-12.064521,23.936312
m48uh,m48,-235.01595,195.67392,-13.717142,2.4745045,-60.794197,-11.080035,-23.560955,-19.085653,-13.725721,-22.551687,15.882997,10.891794,6.400225
m49uh,m49,-243.95627,191.92932,-42.29467,6.3905554,-53.032295,-18.80217,-10.986694,-4.622037,-30.692749,-11.721298,19.7872,-14.049939,7.505246
m50uh,m50,-260.47076,216.9186,-52.054962,4.96724,-31.668259,-32.55869,-38.34933,-10.667335,-28.334494,-6.5492845,14.11925,15.870895,23.141188
w01uh,w01,-264.14398,185.51408,-62.48051,2.2721324,-58.550686,-13.869604,-5.226313,-17.333515,-9.912864,7.7654505,-1.7312839,-20.39144,-21.222187
w02uh,w02,-306.4216,185.12518,-78.007675,9.378644,-54.869396,1.6474694,-17.432837,-17.50633,-3.947662,-17.469286,3.8848803,-26.434893,-17.302544
w03uh,w03,-242.30945,180.93431,-73.0227,0.028370222,-61.121433,-12.099395,0.95177966,-13.545391,-15.14373,-4.6649327,3.9823368,-12.575862,-20.602537
w04uh,w04,-238.8001,163.09105,-72.210594,10.709134,-67.15516,1.6635773,-37.087307,-28.101915,4.38587,-5.078071,17.675793,-28.979528,-15.715182
w05uh,w05,-275.2706,189.41855,-27.36059,-22.718437,-55.74239,17.86802,-48.40799,9.26503,-14.134084,-27.940042,20.375484,-9.382696,-21.754215
w06uh,w06,-246.19495,151.92923,-72.88542,-4.6489425,-59.705242,-5.2250776,-29.032993,2.0900018,-20.892042,-0.35245883,3.1896086,-16.64381,-2.871966
w07uh,w07,-278.41678,207.86684,-61.267124,-8.118724,-66.10346,-2.4563634,-8.824076,-10.809199,-2.4529955,-16.029903,8.783975,-16.615236,-15.536782
w08uh,w08,-275.38947,179.28084,-67.990715,3.0210786,-49.991768,0.37359232,-8.99097,-27.315739,-5.1521554,9.583845,-5.0472455,-23.748117,-5.828124
w09uh,w09,-254.40355,175.30257,-54.49534,-23.532288,-58.34714,-6.9687934,-6.1521573,-5.7561884,-24.588114,0.879929,12.419901,-9.453089,-10.80918
w10uh,w10,-222.88747,151.1132,-94.196014,7.50747,-62.805008,-17.525003,-17.905628,-25.388763,-19.076042,-7.7659326,19.867085,-13.714292,-7.7824454
w11uh,w11,-220.6112,168.29335,-73.813705,3.3878996,-52.216557,-9.515812,-33.20627,-12.27736,-17.103506,7.982195,0.033019476,-20.284487,-9.139561
w12uh,w12,-263.96136,160.67032,-85.12544,9.718523,-49.297806,6.897403,-40.78927,-0.5946065,3.7293773,-16.653526,7.0169764,-27.593708,-17.319588
w13uh,w13,-239.88843,161.91074,-65.25462,-10.059457,-52.19731,-14.731579,-23.079159,1.5792091,-26.975533,7.8308535,-8.158001,-2.7197163,-2.9743025
w14uh,w14,-197.3682,134.825,-62.619457,15.063093,-71.27632,-10.82174,-28.69005,9.713318,-5.997073,7.792252,1.2925031,3.3816025,0.9294294
w15uh,w15,-267.89105,193.66972,-65.320114,4.15643,-52.184093,-8.329875,-5.4726186,-10.123287,-17.067072,-8.197994,15.063868,-3.9959836,-15.027675
w16uh,w16,-221.85687,175.6595,-73.11166,6.432875,-78.05655,8.021014,-15.050505,-9.906566,-10.03892,-22.375252,14.414858,-23.44336,-13.607788
w17uh,w17,-263.81857,185.2942,-48.61913,-0.5646642,-58.692135,-9.060639,-2.682946,-3.146761,-23.210852,3.3037946,5.6239457,-13.312924,3.1273463
w19uh,w19,-243.6232,165.17824,-69.14281,-13.388019,-67.305786,9.516883,-30.142126,-5.8263464,-14.769907,0.48240128,7.121373,-27.659683,-10.499522
w20uh,w20,-284.97678,187.96693,-31.717123,10.341687,-66.70364,-15.183292,-2.7662568,-7.582501,-20.401047,4.219531,6.9728937,-11.347727,-0.34838232
w21uh,w21,-253.51074,159.97081,-56.997547,-1.0499955,-71.32337,11.723062,-27.691786,3.846946,-37.001225,-6.3469667,17.461905,-18.328382,-3.7412705
w22uh,w22,-217.15857,161.84216,-89.887085,24.238993,-95.068054,2.5376525,2.059251,-29.49602,-1.3352648,-6.8819876,16.162773,-17.246252,-22.2026
w23uh,w23,-245.79765,185.67052,-57.473183,-2.6153293,-63.193195,-11.767696,-15.768758,-17.398664,3.5082493,-8.675634,10.280101,6.717531,-22.617245
w24uh,w24,-240.45895,165.51941,-64.604706,-10.804653,-75.8626,4.006931,-24.083496,-1.4921063,-25.734684,6.4987726,5.8226347,-26.565262,-0.7046544
w25uh,w25,-297.01816,190.2982,-46.67162,-12.771433,-79.5886,-8.02172,-6.1673794,-5.6345897,-10.362723,-1.3662388,8.850411,-14.13055,-4.939392
w26uh,w26,-222.90248,176.48326,-84.70825,22.183105,-59.92998,-24.963243,2.0676022,-24.09682,-8.7086935,-0.9560736,7.166142,5.5332675,-15.537951
w27uh,w27,-275.8605,177.54848,-104.71267,9.948835,-54.003914,-29.06677,7.163289,-19.78857,-13.876122,11.571689,-6.9894114,-15.639135,-17.13737
w28uh,w28,-230.75174,167.98769,-80.65413,11.94133,-55.74654,-13.308419,-16.256838,-34.284508,1.5767812,6.1970453,6.4439807,-14.988487,-11.625793
w29uh,w29,-257.91016,122.08826,-52.95837,-2.9126947,-76.38094,29.924936,-34.67841,12.726125,-15.932351,-14.045203,15.291097,-38.740913,0.038386617
w30uh,w30,-258.50113,151.9552,-76.18076,1.1692744,-50.16064,6.2769275,-37.02171,12.528534,-32.226837,-0.27497843,7.5025287,-31.058828,-7.52918
w31uh,w31,-262.31558,167.35802,-58.88903,20.927402,-55.30301,3.605396,-31.019314,-26.10478,-1.2089903,7.4776044,20.369385,-23.701075,-21.698732
w32uh,w32,-267.88943,182.28238,-29.21009,-14.351493,-58.242638,10.917243,-53.049118,24.19557,-18.81846,-23.41124,17.404392,-15.725954,-1.5829033
w33uh,w33,-266.6369,180.01965,-62.984596,-5.198,-90.81055,25.89043,-29.673548,-9.198225,-18.105417,5.095856,-1.298782,-25.080002,-4.7904634
w34uh,w34,-249.53111,158.21426,-60.906284,0.14220269,-56.926098,6.9704576,-14.287392,-6.4915977,-15.758052,-15.437714,8.98914,-18.47938,-13.841262
w35uh,w35,-235.28908,165.47775,-51.40022,10.424483,-57.316254,-9.449675,-12.707729,-23.533876,-12.046554,11.947428,17.635456,-11.2927885,-14.731613
w36uh,w36,-252.82228,180.33733,-70.904305,29.407772,-86.462395,-2.108013,-6.554219,-27.085022,-8.797203,-16.104523,12.945525,-22.06617,-16.580036
w37uh,w37,-214.18692,161.9316,-70.62705,12.5742655,-77.79151,7.4439397,-17.090755,-16.288092,-10.891067,3.1672904,0.8242695,-26.535686,-12.988633
w38uh,w38,-276.26898,165.37346,-59.370575,-1.1243209,-66.17665,-0.43312526,-23.263004,-14.290576,-9.398055,-7.559147,10.926655,-34.198906,-8.680166
w39uh,w39,-216.33932,162.88802,-72.56547,6.047639,-67.2714,1.5030768,-19.282276,-6.858692,-14.603165,-17.45836,11.575403,-1.5968009,-10.138454
w40uh,w40,-279.82373,196.92157,-52.96844,4.4309397,-60.102524,-25.802069,3.5229456,-22.545029,-15.179541,3.3702345,-4.9738703,-11.255545,-8.026161
w41uh,w41,-271.22873,167.20049,-69.29322,6.048172,-68.34811,2.3708339,-7.755387,-10.821101,-16.440153,0.04011372,1.9098203,-19.813925,-6.0796933
w42uh,w42,-250.95601,168.9479,-56.041718,-8.366449,-51.064613,-13.686111,-10.574656,-12.346785,-23.3991,-8.786917,-3.2642243,-17.231297,-16.692234
w44uh,w44,-269.5701,179.9046,-52.28714,-22.862482,-49.422916,-24.128742,-21.590742,-0.68191034,-18.458372,-10.254314,2.8033965,0.7004452,-2.0672846
w45uh,w45,-288.78693,195.6506,-52.376472,-23.97609,-48.253582,-19.784847,-8.353773,-9.872555,-15.281134,-2.7971063,10.773135,-8.899686,-24.997833
w46uh,w46,-276.5027,199.4026,-18.28853,2.086224,-69.91808,2.7540765,-15.386832,-5.6629934,-27.540924,-6.4376493,23.720413,-18.109097,2.2627103
w47uh,w47,-257.21744,183.02675,-72.79691,-1.466013,-62.36928,-25.823566,-14.634246,-13.086463,-9.227629,-2.9995377,13.122137,-4.4290614,-20.87814
w48uh,w48,-242.45168,144.09065,-76.08921,14.61044,-86.5661,-0.8368395,-17.131666,-12.168991,-22.187754,2.091746,20.476803,-10.834031,-11.966922
w49uh,w49,-278.47217,177.69043,-45.011333,21.642805,-79.35435,31.312157,-7.1487308,-14.418155,-5.5587716,-14.788501,16.115643,-18.651894,0.42339405
w50uh,w50,-216.37401,164.07655,-78.31488,11.429271,-72.57191,-6.372816,-4.596934,-18.977077,-8.79116,3.0056772,6.429558,-12.085725,-29.054169
b01uh,b01,-282.51596,179.60503,-50.9204,1.7075174,-40.569916,0.038394384,-25.134855,-11.687866,-16.347944,-4.2968345,-4.3449297,-22.311537,-9.879621
b02uh,b02,-324.6916,160.85071,-47.26391,3.5532136,-49.291233,14.455681,-35.514763,-30.621954,-15.639299,9.762044,0.27653322,-27.318232,-4.0392346
b03uh,b03,-237.51154,166.05559,-90.84623,2.0614753,-49.60426,-16.120943,-28.433752,-0.9852877,-10.781756,-7.6287513,-0.95241404,-22.533604,-22.392315
b04uh,b04,-277.49158,166.49117,-68.25097,16.409796,-66.76721,-0.9744997,-31.493765,-22.611832,9.121374,-3.765194,8.19414,-32.901257,-4.680936
b05uh,b05,-308.757,174.65584,-19.4724,8.400246,-65.959854,11.492287,-14.500028,-24.40997,-4.3104115,10.880171,7.074912,-5.53622,0.3016383
b07uh,b07,-295.63055,131.93562,-78.464,3.1745546,-80.42278,2.76166,-16.762545,-31.2881,2.3182015,5.422183,4.2311716,-21.876463,-12.596541
b08uh,b08,-225.72743,163.86702,-48.18551,17.70252,-69.27377,11.254759,-13.563389,-13.240193,-9.562603,-16.378632,5.90895,-25.292986,-15.368266
b09uh,b09,-274.2186,158.22806,-29.246277,-5.3873334,-72.4993,8.66114,-22.527233,-16.236795,-30.041206,9.868628,2.5332088,-22.833849,-1.2239937
b10uh,b10,-337.47665,191.00644,-42.184326,7.8236885,-49.92387,4.6347046,-10.540863,-36.850674,-15.864113,-12.373108,13.402075,-0.29176283,-21.08302
b11uh,b11,-250.38147,161.4621,-76.358765,17.332207,-69.99195,8.9803505,-33.747295,-18.264515,-8.98424,-16.307774,22.541674,-16.306417,-18.942009
b12uh,b12,-286.09445,171.1593,-69.206696,-5.182101,-57.488953,-1.2089738,-35.98579,-5.936544,-1.3955982,-4.397446,4.420604,-32.056892,-0.57781994
b13uh,b13,-219.99326,168.98776,-61.806885,24.370842,-66.617645,4.3108425,-19.680178,-26.24002,-15.608821,-3.263561,8.661594,-10.253011,-17.451973
b14uh,b14,-308.65073,187.96498,-29.365335,0.49699238,-69.10976,-2.7509341,-23.82896,-17.093124,-21.156042,3.055229,4.8067207,-16.688433,-10.131401
b15uh,b15,-256.5985,133.91922,-43.363346,10.254272,-88.85386,-4.635672,-31.840986,-25.77364,6.4155593,-2.184664,6.945762,-23.310755,-8.866103
b16uh,b16,-265.2321,197.28148,-38.169773,12.6658125,-71.17455,5.2337446,-24.033834,-3.9262574,-4.3237205,-2.3903377,27.9876,-29.434256,-0.79004586
b17uh,b17,-333.3542,174.04265,-51.87151,-5.968576,-58.301483,-14.093948,-7.054609,-23.60135,-15.532211,-14.586484,10.821002,-16.622114,-14.581714
b18uh,b18,-294.43823,165.29395,-62.50996,-10.588574,-70.87431,0.9079056,-15.200498,-19.984894,-6.988418,-10.352695,20.14702,-23.598896,-10.607862
b19uh,b19,-291.84418,173.142,-51.73884,16.808918,-58.9205,-6.923501,-28.142332,-10.738594,5.4486713,-14.833992,4.4802237,-31.208118,-12.859771
b21uh,b21,-254.3902,170.1212,-57.89508,11.693359,-55.358185,-12.814218,-25.297583,-21.296057,-17.290194,-23.345453,16.91225,-11.292925,-20.461231
b22uh,b22,-256.86026,139.67502,-59.60797,10.685167,-63.111595,11.47246,-35.883106,-10.191666,-6.872659,-8.600153,11.452385,-25.598125,-11.776709
b23uh,b23,-286.69794,160.10083,-62.93493,-17.601078,-61.019257,0.91180575,-4.6313844,-8.277225,2.8341904,-5.8185105,3.9435725,-27.097668,-10.413995
b24uh,b24,-276.19022,184.96925,-55.692898,0.2916797,-43.6386,1.3008527,-22.258265,-23.515488,-9.123727,-9.688079,0.9921775,-5.3979416,-23.619133
b25uh,b25,-281.05225,181.69418,-20.879087,-3.0562549,-73.032,1.8185637,-16.607151,-12.386651,-7.756854,-7.5667605,18.933187,2.399289,-14.056328
b26uh,b26,-282.8717,187.01018,-48.63862,13.924194,-60.40274,8.943577,-23.561121,-38.23551,0.2702582,0.7070996,2.6953464,-24.594675,-10.925511
b27uh,b27,-281.82013,200.39839,-83.821465,-0.24025218,-50.792255,1.3184959,-22.068405,-26.841087,-9.538219,-1.1188675,0.14298077,-24.339514,-22.642302
b28uh,b28,-298.49005,194.51785,-37.538074,19.468466,-64.88306,-9.560699,-13.178611,-36.661022,-18.315262,-5.4025216,7.061547,-8.14502,-14.578469
b29uh,b29,-257.65698,143.84294,-53.161995,4.2630105,-78.5988,17.523014,-20.379446,-18.348228,-9.573112,-3.5859053,9.904251,-20.229097,-7.28931
g01uh,g01,-241.81288,157.30449,-68.86477,19.59852,-57.17526,-0.4172325,-16.298391,-19.767904,1.7105747,-5.4360223,11.433758,-24.145338,-15.920413
g02uh,g02,-246.8812,167.88284,-73.0792,1.1909087,-58.93799,22.446308,-22.345833,-17.43355,-2.2376082,0.26937675,-7.7040076,-32.729034,8.983255
g04uh,g04,-256.42426,137.81842,-54.51789,7.884073,-72.11455,6.4198585,-27.937521,-27.216084,-3.7481208,4.3643775,1.6925131,-32.508537,-1.7102308
g05uh,g05,-285.16928,182.17113,-62.33988,1.3582685,-60.202778,11.756205,-7.671285,-17.749483,-5.385408,-13.50147,1.1410288,-26.650549,-13.289614
